B15-F01_8, 166, 577.449, 47.1531, 36.25, 11.3256196563, 41.8974587554
B15-F01_9, 167, 421.317, 172.456, 22.5706, 11.3645864947, 41.9002533549
B15-F01_10, 169, 295.964, 316.838, 31.784, 11.3557995652, 41.9033203452
B15-F01_15, 171, 648.903, 125.189, 33.75, 11.3383822659, 41.908302834
B15-F01_16, 171, 23.903, 125.189, 33.75, 11.3383822659, 41.908302834
B15-F01_17, 172, 486.586, 152.523, 27.5, 11.3656633362, 41.9110958856
B15-F02_1, 166, 75.4128, 444.508, 36.25, 11.3256196563, 41.8974587554
B15-F02_2, 185, 640.214, 430.992, 17.5, 11.3036526012, 41.8998600708
B15-F02_2, 202, 378.166, 344.812, 17.7684, 11.3082305912, 41.8981085186
B15-F02_3, 185, 15.2142, 430.992, 17.5, 11.3036526012, 41.8998600708
B15-F02_5, 166, 75.4128, 44.508, 36.25, 11.3256196563, 41.8974587554
B15-F02_6, 185, 640.214, 30.9921, 17.5, 11.3036526012, 41.8998600708
B15-F02_6, 187, 500.294, 337.942, 20.0, 11.3071274353, 41.9037667816
B15-F02_7, 185, 15.2142, 30.9921, 17.5, 11.3036526012, 41.8998600708
B15-F02_8, 218, 164.378, 413.434, 22.7372, 11.2904992535, 41.9067873708
B15-F02_11, 188, 699.446, 473.772, 41.8475, 11.2934996078, 41.9129072039
B15-F02_11, 189, 644.777, 414.743, 28.146, 11.2943351974, 41.9119787533
B15-F02_11, 190, 520.661, 373.943, 19.4876, 11.2965041253, 41.911149604
B15-F02_12, 188, 74.4462, 473.772, 41.8475, 11.2934996078, 41.9129072039
B15-F02_12, 189, 19.7774, 414.743, 28.146, 11.2943351974, 41.9119787533
B15-F02_12, 218, 164.378, 13.4341, 22.7372, 11.2904992535, 41.9067873708
B15-F02_15, 188, 699.446, 73.7723, 41.8475, 11.2934996078, 41.9129072039
B15-F02_15, 189, 644.777, 14.7428, 28.146, 11.2943351974, 41.9119787533
B15-F02_15, 204, 305.8, 212.417, 12.5, 11.3011607968, 41.9139544139
B15-F02_16, 188, 74.4462, 73.7723, 41.8475, 11.2934996078, 41.9129072039
B15-F02_16, 189, 19.7774, 14.7428, 28.146, 11.2943351974, 41.9119787533
B15-F02_16, 193, 417.658, 449.771, 30.0, 11.2882689854, 41.9188101128
B15-F02_19, 191, 341.215, 354.116, 22.5, 11.3020890946, 41.9214623656
B15-F02_19, 210, 397.645, 371.153, 15.0, 11.3010984444, 41.9218186347
B15-F02_20, 192, 293.787, 106.837, 55.0, 11.2907191378, 41.9193241564
B15-F02_20, 193, 417.658, 49.7706, 30.0, 11.2882689854, 41.9188101128
B15-F02_21, 194, 244.82, 484.553, 20.0, 11.3284623247, 41.9258113997
B15-F02_25, 194, 244.82, 84.5531, 20.0, 11.3284623247, 41.9258113997
B15-F02_26, 195, 164.468, 298.981, 27.5, 11.3190472829, 41.9299377034
B15-F02_26, 1564, 676.502, 452.215, 28.75, 11.3101330698, 41.9331405493
B15-F02_27, 197, 560.928, 154.94, 47.9781, 11.2997919427, 41.9301816634
B15-F02_27, 1564, 51.502, 452.215, 28.75, 11.3101330698, 41.9331405493
B15-F02_28, 199, 120.876, 318.225, 21.25, 11.2968581887, 41.9328232282
B15-F03_2, 220, 474.398, 168.083, 31.25, 11.2621411806, 41.9009932768
B15-F03_2, 228, 487.823, 272.246, 25.0, 11.2621978126, 41.9024513386
B15-F03_3, 222, 498.68, 489.688, 20.0, 11.2511123292, 41.9068151769
B15-F03_3, 226, 596.275, 274.373, 52.9535, 11.2486854224, 41.9040732888
B15-F03_4, 862, 698.634, 394.743, 26.25, 11.235629189, 41.9073025681
B15-F03_5, 219, 543.275, 235.711, 15.0, 11.2737568566, 41.9061992659
B15-F03_7, 221, 318.859, 280.953, 22.5, 11.2549849724, 41.9090485305
B15-F03_7, 222, 498.68, 89.6884, 20.0, 11.2511123292, 41.9068151769
B15-F03_8, 223, 255.942, 273.036, 37.5, 11.2446007251, 41.9101600402
B15-F03_8, 224, 155.573, 313.08, 31.3163, 11.2465676752, 41.9104915819
B15-F03_8, 225, 191.012, 258.001, 18.75, 11.2457537795, 41.9098129016
B15-F03_8, 853, 713.54, 418.829, 20.0, 11.2365901591, 41.9131527341
B15-F03_8, 862, 698.634, -5.25734, 26.25, 11.235629189, 41.9073025681
B15-F03_11, 232, 172.41, 368.537, 63.852, 11.2591076234, 41.9154191391
B15-F03_12, 236, 117.786, 101.22, 73.868, 11.2478129356, 41.9129905265
B15-F03_12, 237, 372.775, 445.795, 26.25, 11.244117006, 41.9182708487
B15-F03_12, 853, 713.54, 18.8287, 20.0, 11.2365901591, 41.9131527341
B15-F03_13, 240, 386.377, 331.779, 19.0627, 11.279267942, 41.9181498387
B15-F03_14, 231, 292.817, 216.835, 22.9703, 11.2691348931, 41.9177287654
B15-F03_14, 233, 484.295, 230.888, 17.002, 11.2656459841, 41.9183377356
B15-F03_16, 237, 372.775, 45.7947, 26.25, 11.244117006, 41.9182708487
B15-F03_20, 262, 297.82, 120.37, 25.7516, 11.246883027, 41.9246185622
B15-F03_22, 246, 163.881, 427.083, 39.5267, 11.2744642968, 41.9313066501
B15-F03_23, 249, 122.939, 442.205, 31.3, 11.2637388537, 41.9327837114
B15-F03_25, 245, 682.989, 101.179, 50.3773, 11.2766334545, 41.9320927723
B15-F03_26, 245, 57.9891, 101.179, 50.3773, 11.2766334545, 41.9320927723
B15-F03_26, 246, 163.881, 27.0831, 39.5267, 11.2744642968, 41.9313066501
B15-F03_26, 248, 492.205, 151.33, 34.4939, 11.2687733405, 41.9337248656
B15-F03_26, 1594, 260.515, 377.32, 52.4712, 11.273904792, 41.9366148114
B15-F03_27, 249, 122.939, 42.2047, 31.3, 11.2637388537, 41.9327837114
B15-F03_28, 250, 273.126, 136.481, 38.812, 11.2497193494, 41.9357605571
B15-F04_1, 862, 154.607, 398.691, 26.25, 11.235629189, 41.9073025681
B15-F04_2, 863, 173.026, 12.4793, 18.75, 11.2226416125, 41.9034038172
B15-F04_5, 849, 394.987, 247.034, 36.25, 11.2319243001, 41.9112321022
B15-F04_5, 853, 169.734, 422.769, 20.0, 11.2365901591, 41.9131527341
B15-F04_5, 854, 201.525, 438.155, 18.75, 11.2360491153, 41.9134329486
B15-F04_5, 862, 154.607, -1.30892, 26.25, 11.235629189, 41.9073025681
B15-F04_7, 865, 119.678, 336.884, 37.4928, 11.2142194492, 41.9145831959
B15-F04_8, 869, 552.271, 311.283, 42.771, 11.1946477998, 41.9165276037
B15-F04_9, 850, 226.686, 251.818, 32.2161, 11.2362099967, 41.9164186032
B15-F04_9, 851, 648.131, 430.605, 42.0604, 11.2289632655, 41.9197877901
B15-F04_9, 852, 381.859, 115.299, 41.05, 11.2329503877, 41.9148834666
B15-F04_9, 853, 169.734, 22.7693, 20.0, 11.2365901591, 41.9131527341
B15-F04_9, 854, 201.525, 38.1546, 18.75, 11.2360491153, 41.9134329486
B15-F04_10, 851, 23.1311, 430.605, 42.0604, 11.2289632655, 41.9197877901
B15-F04_13, 851, 648.131, 30.6048, 42.0604, 11.2289632655, 41.9197877901
B15-F04_13, 856, 530.679, 416.248, 21.4437, 11.232255848, 41.9248224359
B15-F04_14, 851, 23.1311, 30.6048, 42.0604, 11.2289632655, 41.9197877901
B15-F04_15, 855, 214.366, 103.048, 13.75, 11.2141265426, 41.9225554928
B15-F04_16, 858, 131.444, 306.293, 25.26, 11.2047250483, 41.9265206935
B15-F04_17, 856, 530.679, 16.248, 21.4437, 11.232255848, 41.9248224359
B15-F04_17, 857, 556.619, 480.962, 23.75, 11.2331362018, 41.9312535761
B15-F04_20, 859, 315.324, 128.946, 37.5, 11.2019840423, 41.9299741929
B15-F04_21, 857, 556.619, 80.9623, 23.75, 11.2331362018, 41.9312535761
B15-F04_25, 860, 657.219, 376.897, 34.9932, 11.2333160867, 41.9410188747
B15-F04_26, 860, 32.2191, 376.897, 34.9932, 11.2333160867, 41.9410188747
B15-F05_5, 869, 50.9327, 308.561, 42.771, 11.1946477998, 41.9165276037
B15-F05_5, 919, 508.316, 132.745, 25.0, 11.1857022935, 41.9151108066
B15-F05_5, 920, 523.108, 407.652, 31.25, 11.1862330105, 41.9189140312
B15-F05_7, 901, 680.019, 421.785, 32.3672, 11.1603361362, 41.922164583
B15-F05_8, 901, 55.0185, 421.785, 32.3672, 11.1603361362, 41.922164583
B15-F05_9, 920, 523.108, 7.65236, 31.25, 11.1862330105, 41.9189140312
B15-F05_11, 901, 680.019, 21.7854, 32.3672, 11.1603361362, 41.922164583
B15-F05_12, 901, 55.0185, 21.7854, 32.3672, 11.1603361362, 41.922164583
B15-F05_12, 912, 609.378, 475.027, 25.0, 11.1514364902, 41.9295851721
B15-F05_13, 902, 341.264, 416.775, 32.3672, 11.1919510702, 41.9296176285
B15-F05_13, 903, 313.294, 471.185, 20.0, 11.1926259033, 41.9303031409
B15-F05_13, 904, 453.14, 321.983, 47.5, 11.1896111148, 41.9285607
B15-F05_16, 912, 609.378, 75.0272, 25.0, 11.1514364902, 41.9295851721
B15-F05_17, 902, 341.264, 16.7751, 32.3672, 11.1919510702, 41.9296176285
B15-F05_17, 903, 313.294, 71.1851, 20.0, 11.1926259033, 41.9303031409
B15-F05_20, 905, 395.435, 382.901, 17.5, 11.1574462736, 41.9388318736
B15-F05_26, 906, 371.127, 413.603, 16.25, 11.1833740802, 41.9474594265
B15-F06_1, 925, 502.54, 112.611, 18.75, 11.1407819702, 41.9144350138
B15-F06_2, 926, 577.396, 206.962, 30.8819, 11.1281559021, 41.9172503821
B15-F06_4, 927, 684.257, 176.743, 21.032, 11.103052498, 41.9197807566
B15-F06_8, 935, 118.685, 98.3356, 38.8565, 11.114417646, 41.9229655978
B15-F06_9, 912, 109.643, 479.358, 25.0, 11.1514364902, 41.9295851721
B15-F06_13, 912, 109.643, 79.3579, 25.0, 11.1514364902, 41.9295851721
B15-F06_16, 930, 226.347, 260.232, 28.0428, 11.1152384389, 41.9363947956
B15-F06_28, 932, 609.409, 250.694, 25.899, 11.1116465426, 41.9535571772
B15-F07_2, 276, 325.705, 286.306, 22.4812, 11.3450246217, 41.8552919299
B15-F07_2, 277, 421.414, 74.0018, 24.817, 11.3426425929, 41.8525875561
B15-F07_3, 278, 238.794, 203.274, 35.0, 11.3348722205, 41.8553218378
B15-F07_5, 281, 546.103, 407.879, 37.5, 11.3539989591, 41.8615671416
B15-F07_8, 279, 103.881, 232.006, 48.6139, 11.3270950958, 41.862267204
B15-F07_9, 281, 546.103, 7.87852, 37.5, 11.3539989591, 41.8615671416
B15-F07_11, 284, 638.427, 204.409, 34.4982, 11.329846692, 41.8671795711
B15-F07_12, 283, 375.52, 344.684, 47.6415, 11.3235851155, 41.8698897324
B15-F07_12, 284, 13.4269, 204.409, 34.4982, 11.329846692, 41.8671795711
B15-F07_17, 285, 135.46, 174.121, 18.75, 11.3643858495, 41.873928192
B15-F07_22, 287, 630.159, 294.959, 35.0, 11.3452781246, 41.8835078705
B15-F07_23, 287, 5.15881, 294.959, 35.0, 11.3452781246, 41.8835078705
B15-F07_23, 288, 370.43, 197.876, 18.75, 11.3382645211, 41.8829697102
B15-F07_24, 289, 312.481, 157.057, 21.25, 11.3276971101, 41.8836409631
B15-F07_28, 165, 459.249, 378.877, 30.0, 11.3268053997, 41.8924897867
B15-F08_1, 303, 384.705, 455.346, 43.75, 11.3121433451, 41.8615802555
B15-F08_5, 303, 384.705, 55.3461, 43.75, 11.3121433451, 41.8615802555
B15-F08_11, 312, 654.09, 472.694, 27.381, 11.2865392746, 41.8760939503
B15-F08_12, 305, 155.257, 491.493, 30.0, 11.2842695919, 41.8766257091
B15-F08_12, 312, 29.0902, 472.694, 27.381, 11.2865392746, 41.8760939503
B15-F08_15, 312, 654.09, 72.6936, 27.381, 11.2865392746, 41.8760939503
B15-F08_16, 305, 155.257, 91.493, 30.0, 11.2842695919, 41.8766257091
B15-F08_16, 312, 29.0902, 72.6936, 27.381, 11.2865392746, 41.8760939503
B15-F08_18, 306, 398.762, 422.004, 18.8029, 11.3049452733, 41.8844606012
B15-F08_22, 306, 398.762, 22.0038, 18.8029, 11.3049452733, 41.8844606012
B15-F08_22, 310, 705.476, 347.693, 22.5, 11.300244454, 41.8895949497
B15-F08_23, 310, 80.4761, 347.693, 22.5, 11.300244454, 41.8895949497
B15-F08_26, 308, 269.973, 141.474, 31.7372, 11.3088354476, 41.8913065124
B15-F09_2, 315, 153.577, 82.6613, 25.0, 11.2600013671, 41.8624242833
B15-F09_3, 316, 475.871, 298.939, 29.2303, 11.2431827949, 41.8674489235
B15-F09_3, 317, 459.371, 146.405, 35.0, 11.2430420863, 41.8653206286
B15-F09_8, 318, 527.653, 133.655, 32.5, 11.2313989771, 41.8721374358
B15-F09_10, 319, 520.814, 248.298, 30.3578, 11.2560545322, 41.8764687917
B15-F09_12, 320, 416.674, 458.93, 38.75, 11.2355568128, 41.8818463012
B15-F09_12, 321, 401.955, 213.84, 25.0, 11.2351137967, 41.8784521318
B15-F09_15, 324, 121.959, 474.253, 49.0663, 11.2537145816, 41.8855469177
B15-F09_16, 320, 416.674, 58.9305, 38.75, 11.2355568128, 41.8818463012
B15-F09_16, 322, 509.062, 216.69, 17.5, 11.2343141989, 41.884210946
B15-F09_17, 323, 329.883, 408.321, 25.0, 11.2738916538, 41.8878638684
B15-F09_19, 324, 121.959, 74.2528, 49.0663, 11.2537145816, 41.8855469177
B15-F09_19, 325, 513.043, 460.206, 30.4541, 11.2476341289, 41.8916908913
B15-F09_19, 334, 210.895, 125.02, 22.5, 11.2522239588, 41.8864365527
B15-F09_21, 323, 329.883, 8.32145, 25.0, 11.2738916538, 41.8878638684
B15-F09_21, 326, 655.073, 454.692, 47.2899, 11.2692037649, 41.8946943656
B15-F09_22, 326, 30.0733, 454.692, 47.2899, 11.2692037649, 41.8946943656
B15-F09_23, 325, 513.043, 60.2061, 30.4541, 11.2476341289, 41.8916908913
B15-F09_23, 329, 98.3044, 342.726, 36.0592, 11.2561015648, 41.8946655519
B15-F09_24, 330, 598.326, 242.397, 66.25, 11.2350756494, 41.8957319743
B15-F09_25, 326, 655.073, 54.6922, 47.2899, 11.2692037649, 41.8946943656
B15-F09_25, 327, 289.89, 105.182, 35.0, 11.2760809845, 41.8945924629
B15-F09_26, 220, 474.911, 443.362, 31.25, 11.2621411806, 41.9009932768
B15-F09_26, 326, 30.0733, 54.6922, 47.2899, 11.2692037649, 41.8946943656
B15-F09_26, 328, 432.617, 199.22, 81.25, 11.2622075911, 41.8975522664
B15-F10_1, 945, 186.998, 24.5698, 114.675, 11.226029252, 41.8655410481
B15-F10_1, 946, 283.23, 152.521, 17.5, 11.2246303762, 41.8675055397
B15-F10_2, 947, 488.148, 188.074, 21.7369, 11.2094462504, 41.8697973841
B15-F10_4, 948, 541.731, 443.094, 33.5357, 11.1861739164, 41.8761255996
B15-F10_4, 949, 231.894, 108.837, 31.6318, 11.1909083689, 41.8708679886
B15-F10_5, 951, 200.379, 351.498, 18.78, 11.2279064306, 41.8755417471
B15-F10_7, 950, 657.522, 213.149, 26.0428, 11.196051245, 41.8773536303
B15-F10_8, 948, 541.731, 43.0935, 33.5357, 11.1861739164, 41.8761255996
B15-F10_8, 950, 32.5219, 213.149, 26.0428, 11.196051245, 41.8773536303
B15-F10_9, 953, 409.437, 431.199, 28.17, 11.2254563769, 41.882576813
B15-F10_13, 952, 380.103, 212.544, 37.56, 11.22652673, 41.8850005946
B15-F10_13, 953, 409.437, 31.1989, 28.17, 11.2254563769, 41.882576813
B15-F10_18, 956, 170.267, 439.983, 30.0, 11.2207096633, 41.8945104548
B15-F10_18, 957, 648.313, 323.695, 22.195, 11.2115604675, 41.8939543945
B15-F10_19, 957, 23.3127, 323.695, 22.195, 11.2115604675, 41.8939543945
B15-F10_19, 958, 668.763, 385.925, 45.2554, 11.1998470419, 41.8962100169
B15-F10_19, 973, 271.841, 370.834, 52.0633, 11.2071179901, 41.8951409985
B15-F10_20, 958, 43.7631, 385.925, 45.2554, 11.1998470419, 41.8962100169
B15-F10_21, 330, 48.61, 247.453, 66.25, 11.2350756494, 41.8957319743
B15-F10_22, 956, 170.267, 39.9826, 30.0, 11.2207096633, 41.8945104548
B15-F10_22, 962, 330.157, 380.985, 150.0, 11.2187591473, 41.8995358504
B15-F10_24, 981, 190.005, 348.983, 27.5, 11.1982106898, 41.9015079918
B15-F10_25, 959, 183.505, 149.326, 35.0, 11.2334724466, 41.9001664699
B15-F10_26, 863, 168.265, 288.619, 18.75, 11.2226416125, 41.9034038172
B15-F10_26, 961, 269.168, 152.667, 61.674, 11.2203847002, 41.9017583111
B15-F11_1, 948, 44.2189, 439.749, 33.5357, 11.1861739164, 41.8761255996
B15-F11_1, 987, 586.408, 412.611, 16.25, 11.1761058955, 41.8769326644
B15-F11_1, 1038, 651.911, 428.512, 31.25, 11.174945527, 41.8772931969
B15-F11_2, 988, 109.992, 436.422, 33.2731, 11.1734379795, 41.877582325
B15-F11_2, 1038, 26.9112, 428.512, 31.25, 11.174945527, 41.8772931969
B15-F11_3, 993, 244.619, 321.373, 35.6068, 11.1591070192, 41.8776545815
B15-F11_3, 997, 531.683, 207.948, 20.0, 11.1534873962, 41.8767218495
B15-F11_4, 998, 636.612, 471.575, 23.788, 11.1408067247, 41.8819221041
B15-F11_4, 1002, 569.73, 482.789, 22.5, 11.1420717498, 41.8819308888
B15-F11_5, 948, 44.2189, 39.7489, 33.5357, 11.1861739164, 41.8761255996
B15-F11_5, 987, 586.408, 12.6113, 16.25, 11.1761058955, 41.8769326644
B15-F11_5, 1038, 651.911, 28.5115, 31.25, 11.174945527, 41.8772931969
B15-F11_6, 988, 109.992, 36.4217, 33.2731, 11.1734379795, 41.877582325
B15-F11_6, 991, 460.561, 292.057, 37.5, 11.1677252259, 41.8818510113
B15-F11_6, 1038, 26.9112, 28.5115, 31.25, 11.174945527, 41.8772931969
B15-F11_7, 994, 256.244, 228.338, 22.5, 11.1597881695, 41.881890784
B15-F11_8, 998, 636.612, 71.5754, 23.788, 11.1408067247, 41.8819221041
B15-F11_8, 1002, 569.73, 82.7892, 22.5, 11.1420717498, 41.8819308888
B15-F11_9, 1006, 324.145, 398.61, 55.0, 11.1832340443, 41.8871442294
B15-F11_9, 1007, 526.761, 325.937, 16.25, 11.1792883111, 41.8865880658
B15-F11_12, 1017, 516.912, 356.123, 30.0, 11.1450068716, 41.8910534192
B15-F11_14, 1011, 517.666, 153.979, 42.5, 11.1686050888, 41.8910552271
B15-F11_15, 1031, 570.088, 394.309, 18.75, 11.1568225179, 41.8958235477
B15-F11_17, 1020, 327.466, 389.659, 33.3774, 11.1854848171, 41.8980026126
B15-F11_17, 1021, 723.279, 229.194, 57.5, 11.1777214672, 41.896662402
B15-F11_18, 1021, 98.2785, 229.194, 57.5, 11.1777214672, 41.896662402
B15-F11_22, 1037, 356.53, 316.366, 22.5, 11.1743850284, 41.9039067628
B15-F12_1, 998, 135.134, 476.104, 23.788, 11.1408067247, 41.8819221041
B15-F12_1, 1002, 68.2576, 487.352, 22.5, 11.1420717498, 41.8819308888
B15-F12_1, 1041, 547.728, 274.591, 21.25, 11.1326162768, 41.8800552461
B15-F12_1, 1045, 392.734, 155.14, 25.0886, 11.1351229945, 41.8780796259
B15-F12_2, 1042, 128.741, 384.781, 22.5, 11.1291423559, 41.882014691
B15-F12_2, 1043, 115.569, 263.347, 32.5, 11.129030492, 41.880320263
B15-F12_2, 1049, 489.328, 2.95078, 28.2059, 11.1213842818, 41.8775604423
B15-F12_5, 998, 135.134, 76.1037, 23.788, 11.1408067247, 41.8819221041
B15-F12_5, 1002, 68.2576, 87.3516, 22.5, 11.1420717498, 41.8819308888
B15-F12_5, 1053, 314.217, 370.162, 27.5, 11.1383663613, 41.8863454277
B15-F12_7, 1050, 651.5, 150.747, 16.25, 11.1084780767, 41.8867845176
B15-F12_8, 1050, 26.4999, 150.747, 16.25, 11.1084780767, 41.8867845176
B15-F12_9, 1017, 15.7839, 360.712, 30.0, 11.1450068716, 41.8910534192
B15-F12_9, 1052, 445.809, 233.073, 30.0, 11.13670978, 41.8902381363
B15-F12_25, 925, 503.148, 387.928, 18.75, 11.1407819702, 41.9144350138
B15-F12_26, 926, 578.012, 482.216, 30.8819, 11.1281559021, 41.9172503821
B15-F12_28, 927, 684.87, 451.873, 21.032, 11.103052498, 41.9197807566
B15-F13_12, 351, 675.259, 286.46, 23.6573, 11.3101074465, 41.8330412266
B15-F13_16, 341, 436.621, 131.406, 27.5, 11.3152144248, 41.8358838233
B15-F13_26, 277, 421.614, 349.333, 24.817, 11.3426425929, 41.8525875561
B15-F13_27, 278, 239.006, 478.565, 35.0, 11.3348722205, 41.8553218378
B15-F14_1, 357, 560.561, 257.768, 26.25, 11.3005216478, 41.8225523887
B15-F14_1, 359, 678.809, 470.602, 38.2771, 11.2989658819, 41.8257290544
B15-F14_2, 358, 115.071, 211.38, 28.8671, 11.297081945, 41.8223063098
B15-F14_2, 359, 53.809, 470.602, 38.2771, 11.2989658819, 41.8257290544
B15-F14_2, 360, 686.657, 10.0113, 32.2515, 11.2859732506, 41.8207859531
B15-F14_3, 360, 61.6572, 10.0113, 32.2515, 11.2859732506, 41.8207859531
B15-F14_5, 359, 678.809, 70.6017, 38.2771, 11.2989658819, 41.8257290544
B15-F14_5, 363, 612.967, 379.657, 42.8725, 11.3010797589, 41.8298254025
B15-F14_6, 359, 53.809, 70.6017, 38.2771, 11.2989658819, 41.8257290544
B15-F14_9, 351, 170.887, 284.188, 23.6573, 11.3101074465, 41.8330412266
B15-F14_9, 362, 345.458, 433.464, 57.5, 11.3073293518, 41.8354687108
B15-F14_10, 364, 565.957, 233.677, 42.5, 11.2911796509, 41.8345663068
B15-F14_13, 362, 345.458, 33.464, 57.5, 11.3073293518, 41.8354687108
B15-F14_14, 365, 434.548, 137.57, 35.0, 11.2944855065, 41.8384494929
B15-F14_15, 385, 171.432, 332.384, 26.043, 11.2883903283, 41.8419082473
B15-F14_17, 366, 660.838, 192.273, 18.75, 11.3031538903, 41.8438201441
B15-F14_18, 366, 35.8378, 192.273, 18.75, 11.3031538903, 41.8438201441
B15-F14_21, 371, 489.47, 268.811, 28.726, 11.3077009662, 41.8499843144
B15-F15_1, 390, 428.105, 281.316, 68.75, 11.2592295517, 41.8276873836
B15-F15_6, 391, 307.536, 147.811, 40.0, 11.2507205958, 41.8324397164
B15-F15_12, 407, 146.296, 265.108, 25.0, 11.2321819259, 41.8419006502
B15-F15_12, 1078, 692.662, 276.475, 40.0, 11.2221540235, 41.8432419867
B15-F15_19, 398, 641.739, 415.424, 51.3677, 11.2373371993, 41.8546560194
B15-F15_20, 398, 16.7393, 415.424, 51.3677, 11.2373371993, 41.8546560194
B15-F15_23, 398, 641.739, 15.424, 51.3677, 11.2373371993, 41.8546560194
B15-F15_24, 398, 16.7393, 15.424, 51.3677, 11.2373371993, 41.8546560194
B15-F15_26, 315, 153.845, 358.006, 25.0, 11.2600013671, 41.8624242833
B15-F15_27, 317, 459.645, 421.666, 35.0, 11.2430420863, 41.8653206286
B15-F16_2, 1075, 194.676, 100.787, 25.0, 11.2067948383, 41.831262256
B15-F16_9, 1078, 140.98, 281.697, 40.0, 11.2221540235, 41.8432419867
B15-F16_13, 1082, 644.386, 429.972, 36.4332, 11.2144850606, 41.8518579985
B15-F16_14, 1082, 19.3863, 429.972, 36.4332, 11.2144850606, 41.8518579985
B15-F16_15, 1084, 216.986, 348.452, 35.0, 11.1990979079, 41.8525276311
B15-F16_16, 1087, 521.182, 373.862, 25.0, 11.1820586499, 41.8548933966
B15-F16_17, 1082, 644.386, 29.9721, 36.4332, 11.2144850606, 41.8518579985
B15-F16_18, 1082, 19.3863, 29.9721, 36.4332, 11.2144850606, 41.8518579985
B15-F16_24, 1093, 541.129, 323.638, 75.0, 11.1838754791, 41.8652223662
B15-F16_25, 945, 187.294, 299.963, 114.675, 11.226029252, 41.8655410481
B15-F16_25, 946, 283.538, 427.906, 17.5, 11.2246303762, 41.8675055397
B15-F16_26, 947, 488.459, 463.384, 21.7369, 11.2094462504, 41.8697973841
B15-F16_28, 949, 232.198, 384.056, 31.6318, 11.1909083689, 41.8708679886
B15-F16_28, 1103, 705.737, 218.734, 20.0, 11.1817029064, 41.8696277423
B15-F17_4, 1105, 311.819, 284.633, 26.5496, 11.1384578618, 41.8419530432
B15-F17_4, 1106, 107.056, 24.1927, 40.0, 11.141469767, 41.8379359373
B15-F17_7, 1104, 127.875, 261.837, 25.0, 11.1544532891, 41.8453715165
B15-F17_7, 1111, 225.71, 416.729, 23.6362, 11.1531032573, 41.8477088227
B15-F17_8, 1112, 669.351, 367.747, 26.6828, 11.1332804927, 41.8493561407
B15-F17_10, 1109, 682.684, 350.556, 16.8499, 11.1571711009, 41.8519232498
B15-F17_10, 1135, 424.087, 109.024, 25.0, 11.1612288214, 41.848048066
B15-F17_11, 1109, 57.6838, 350.556, 16.8499, 11.1571711009, 41.8519232498
B15-F17_11, 1111, 225.71, 16.7293, 23.6362, 11.1531032573, 41.8477088227
B15-F17_11, 1113, 719.882, 468.628, 20.0, 11.1453195544, 41.8549809986
B15-F17_12, 1113, 94.8822, 468.628, 20.0, 11.1453195544, 41.8549809986
B15-F17_12, 1141, 184.431, 318.409, 20.0, 11.1432325528, 41.8531146167
B15-F17_13, 1087, 22.9171, 370.739, 25.0, 11.1820586499, 41.8548933966
B15-F17_13, 1118, 448.039, 406.793, 25.0, 11.1743345892, 41.8563129786
B15-F17_14, 1110, 315.847, 213.127, 40.46, 11.1646931043, 41.854727961
B15-F17_15, 1108, 338.67, 207.671, 32.5, 11.1527459609, 41.8560606947
B15-F17_15, 1113, 719.882, 68.6283, 20.0, 11.1453195544, 41.8549809986
B15-F17_16, 1113, 94.8822, 68.6283, 20.0, 11.1453195544, 41.8549809986
B15-F17_16, 1121, 693.699, 481.759, 37.0173, 11.1354935956, 41.861947808
B15-F17_16, 1124, 404.621, 467.193, 43.75, 11.1407759477, 41.8611208278
B15-F17_17, 1118, 448.039, 6.79254, 25.0, 11.1743345892, 41.8563129786
B15-F17_17, 1120, 335.526, 195.145, 34.7537, 11.1769569304, 41.8586519165
B15-F17_18, 1136, 618.619, 428.738, 27.5, 11.1609130045, 41.8638308249
B15-F17_20, 1121, 693.699, 81.759, 37.0173, 11.1354935956, 41.861947808
B15-F17_20, 1124, 404.621, 67.1926, 43.75, 11.1407759477, 41.8611208278
B15-F17_21, 1093, 43.2454, 320.504, 75.0, 11.1838754791, 41.8652223662
B15-F17_21, 1117, 654.319, 100.29, 49.7457, 11.171976507, 41.8635312027
B15-F17_21, 1127, 283.14, 482.218, 25.0, 11.1799292862, 41.867962772
B15-F17_21, 1128, 398.424, 236.084, 30.0, 11.1770865972, 41.8648373109
B15-F17_22, 1117, 29.319, 100.29, 49.7457, 11.171976507, 41.8635312027
B15-F17_22, 1129, 258.453, 414.135, 27.5, 11.1686723113, 41.8683346884
B15-F17_22, 1136, 618.619, 28.7378, 27.5, 11.1609130045, 41.8638308249
B15-F17_22, 1145, 184.91, 277.756, 20.0, 11.1696288005, 41.8663039783
B15-F17_24, 1122, 342.879, 172.201, 43.75, 11.1433848547, 41.8679146971
B15-F17_25, 1103, 208.003, 215.517, 20.0, 11.1817029064, 41.8696277423
B15-F17_25, 1127, 283.14, 82.2185, 25.0, 11.1799292862, 41.867962772
B15-F17_26, 1129, 258.453, 14.1354, 27.5, 11.1686723113, 41.8683346884
B15-F17_27, 997, 532.03, 483.191, 20.0, 11.1534873962, 41.8767218495
B15-F17_27, 1137, 708.502, 196.908, 22.5, 11.1494012564, 41.8731778381
B15-F17_28, 1137, 83.502, 196.908, 22.5, 11.1494012564, 41.8731778381
